pm2p5	temp	rh
25.1445100955462	292.420655057299	95.1278614441595
21.0331345286874	292.829940520595	93.1879811296229
21.1851633522829	292.419764837828	94.7060692945749
25.5071364759159	293.09463740209	92.8220610742472
27.7669152757464	293.421338556728	92.5174327465004
27.4002354501242	293.421797881169	91.6591021401063
20.1754887208962	293.704066319606	91.36922588552
13.2356670053841	293.808344499293	93.2645409629262
5.83533551515984	291.832222198198	85.435511800961
8.32141541375854	287.431256331793	86.5746224115324
12.6722367473815	286.411783964364	88.0684135843436
24.4770532810149	287.545718909293	86.5581283945607
26.1972617969793	289.598106012709	84.3495728819332
18.8519371294502	289.965719676928	87.2911442580885
15.6063797375461	288.521871668581	89.5078268507868
9.09087577625421	285.21607523094	93.6153845908585
10.73396249881	285.70850648434	87.2391447705313
23.5708412344856	286.938551757785	90.6723125251901
26.7655580403449	287.749652255731	89.4354451796273
26.4731365206145	287.729350502571	89.2972912608414
27.8245254030672	287.075626303728	93.7617998118389
20.6793902196416	287.715876236866	93.5243516558236
31.028702326968	289.12060202173	92.497786454881
35.3025437262807	289.007888842232	93.2023302790442
33.1017741569624	288.708643686537	93.5602971224777
31.237911132074	287.084154228977	96.5180088151672
23.3348471840651	288.509231587571	94.4891551687767
36.7739395908328	288.086872216798	94.3345506186637
37.7369386854227	287.026702425644	93.1595958319617
39.7019357261416	286.982050337986	92.9235345916729
32.2253579617981	287.184640108286	93.4244197481022
34.9452604713657	287.498228199559	92.5634268084694
36.3515010811722	288.275109789148	93.0000907193939
34.1963637960995	288.27146357236	92.6817188205466
45.3616174949747	288.188216886561	92.8235859222785
39.8156451711722	287.102628061771	92.1677637645416
11.3363258346942	284.691193214373	88.7958316983582
22.8658516843882	285.144206228809	88.8645058973306
10.4640598363902	289.33948021252	85.1193342820922
27.8337708625629	288.09576564307	89.7965994691019
21.259335596389	286.444122372359	94.9152549205112
14.651792266695	285.837142996822	96.7132441072313
7.91811367081905	285.641125118504	98.1076383855218
6.26024421524559	285.274986022981	95.3650595985484
3.89052783380801	282.627572825667	89.2411279073412
10.8688059228284	282.462401992368	95.393404097801
9.85516521406962	283.321310414747	96.7778602950159
15.9842259310629	283.672142957509	96.8895332073786
10.4586815116305	285.226395774159	96.4242349622647
14.0603751835465	286.223870251492	95.7673558890576
11.6735063734577	285.587090071959	97.0646995020924
10.939628548803	285.827305264472	97.1025827092255
12.4748410088215	284.647991256997	97.1800659565291
17.458710112554	284.452279544539	96.6327056187813
19.2088010156192	284.291269286852	96.7599173159627
24.6331281837504	283.687153711593	96.9507758151773
23.7086187018649	284.478890473694	96.5109582359532
23.3565086407292	284.887132997658	96.6208501357285
21.8539011807597	285.118129221262	95.6103721599854
29.5213644342826	283.990399593781	96.374530992696
35.6136742891413	282.590685436182	96.3845787437156
23.4107255070486	281.494916456112	95.0076320125328
18.767476031511	279.026396565371	92.9199957498786
21.2514041202131	276.974882733322	92.434290862721
25.8132078878413	274.854355711897	96.7225940373003
20.8314909310063	275.804166052551	96.1669520642784
25.6199406542515	276.248975511226	96.5994496372532
30.3418624785371	279.413709245198	96.7039949534691
34.4305749406923	279.035009986241	96.8961097994726
12.0757548533826	279.470097431189	98.059584381792
21.3211449586849	279.401906700768	96.7495715509606
21.5977742299717	279.987576602718	96.1111276782925
16.4671383739584	279.677367532875	92.8876713336788
23.5064057924131	277.839812854596	92.5081065858331
34.9102619076528	277.459402929172	95.3126970312696
44.3344491468556	276.135150804841	96.2930376811242
50.342013877048	276.314485137856	96.3889391549137
59.1668628412933	276.907942232046	97.4793325583172
60.2714618572265	279.171855008626	96.9452058766763
39.7418053176894	280.089484396122	95.8699851346971
41.8636702621822	279.249757592441	95.9057009018849
46.320466658182	279.73887443993	97.0152162192048
51.73213113035	278.322638262401	97.3385168278355
17.8397588868537	280.01360774336	91.3731529237299
18.1299248712466	278.834975800762	94.0203280890884
3.5117034174771	279.401225056856	89.4490117252452
11.3116101956841	276.635834119231	89.4271061035703
26.5160207972185	273.515096086937	92.5217700292508
29.8919969840048	272.957614210619	92.8105145595096
36.2901318806549	272.361065571099	93.8119507854202
50.1603216840719	270.825427184298	95.6229302675671
59.6207630781832	273.196755385097	96.763711477157
51.6618660399626	274.153459711359	96.9991940993044
48.5259025155848	272.466524266118	96.9611755336046
47.8671158784322	273.815494850713	97.5620104257754
27.8701334064149	273.787527700796	97.9059486978435
35.1750785904698	273.766151681977	97.8086256509718
30.2428096978483	277.376233683349	96.9523668481134
26.8758440585476	277.275702825042	96.9977984893019
17.2215094616657	278.103691132686	95.3289433874013
25.1780506830493	274.592371042901	94.6090410866151
34.8150333601409	272.853816999569	97.41718563573
51.7037185303051	273.236057023045	97.14665345828
56.6578594394207	275.953310401032	96.8766517563995
54.2856689840163	277.013834071856	95.5768556969221
26.003828703513	277.572658738505	92.8070252439658
33.8700562387875	277.491521934495	93.0492778094013
53.6844523338507	275.876152859529	96.1447279497041
8.03070627686796	276.249707356605	88.5776629462967
17.4940452744745	274.096515009602	86.7191310938753
37.0762156807163	272.814030744403	89.5457518002651
34.1166705929992	274.355907055959	91.8287697819254
5.46394233218301	277.158383154431	91.0660685784505
34.1420390266405	275.725089945977	92.8032062975824
53.3332197780608	275.427432982398	94.9375927031554
10.6872163572193	275.276178121955	89.2565452090415
7.84274877951146	273.531424115762	87.735977562483
29.027704003874	272.134900482124	89.3019202522028
43.9471381064808	274.203339001795	91.9010209432872
33.8783240943943	276.479532970836	94.0842634235849
9.50962316054581	278.645078324627	89.6727399030923
21.4808804190065	276.107354939222	89.4844618404813
41.440718844806	275.522485450138	94.3307274927601
54.6879531389579	277.201871875551	97.0718611370102
26.4346768194305	275.315924701529	92.6985251935771
21.8402399890189	273.968889532057	93.9238548841195
46.3376576697425	271.99524640957	94.4169304042593
61.2890556325925	271.837719027606	94.3102563179854
64.9022478962803	271.118907284553	94.4063512663755
54.1056403711398	270.393535056449	95.2555423832337
55.837092335064	272.20228188274	93.4269103213015
32.0222366270836	271.060404312926	89.5828595931788
45.8454906571804	273.368929463769	90.7315368711154
77.94230980199	273.351841863049	96.9168450856761
24.3748434631542	274.687565855834	89.6283155274859
22.5273745543174	274.416140586721	88.3764354272959
30.1919172530618	273.502593594964	93.2312775627838
46.2324596139489	272.416039912018	95.0319084083776
24.8621707198451	273.640720330919	98.4610775372701
38.2401280491636	275.418203366326	97.6837382218713
21.2551791907057	276.505684754278	94.6320944952077
21.2983072553503	275.118577896995	90.5778733095981
50.2076041854903	273.38400511629	93.7149499111658
67.5369753831222	273.899217983415	92.6377388769448
94.375308971089	274.457378944333	93.3541351059517
87.4174686946599	275.946467265846	92.4836227583187
66.019513470245	277.087169249135	92.306888705212
66.6521412213447	277.658785239937	95.7030006168893
11.7482970875401	276.652868787119	87.3391287672526
10.0545599472507	276.86523675412	85.8418779589151
31.3046616075661	275.80934673407	90.4570533786265
56.6971304468037	276.803320228378	91.5059656609222
81.899542098953	278.292588227238	91.2200420966356
96.0784694313818	277.773357917519	91.7223156764755
82.5343414404458	278.606089583668	90.7730390168028
39.7483297364318	278.853150261438	91.119341883432
35.991760015381	278.387625277122	92.6281607460123
45.8074807330046	278.159486622984	92.7308595004233
71.3225943856679	279.179900410114	92.5154227510279
31.6327990651015	282.413037958929	87.2546413264917
18.7174178772637	279.447312041363	89.1701410316076
34.0680783404751	277.940198285453	86.3974447883071
59.7380419678864	279.894958658418	87.5370247767075
55.7461213360774	281.611882540489	87.3549474940651
59.7628160558731	282.952168089199	86.2960098790613
54.5601795442892	283.123068896644	87.4351153221912
32.4867893867827	281.8195634241	90.6608543152262
19.9747770452486	281.102379488787	87.4460063309539
35.2835294979898	281.260471748358	87.2758946794823
25.2361701312081	279.616702143942	94.6720579974667
16.791907916954	280.051333181443	88.3378176507337
32.4339763762078	279.51856201017	91.6253935484994
26.6277213190331	281.267921344491	96.0856082068889
25.2482585405709	281.514632976758	92.7582291547268
25.3119305473361	281.974590893424	92.7020230643028
17.8149484482229	283.043317134095	93.0476230366328
4.84418921680407	280.346815508218	84.6003314135054
8.7291634646735	278.665600309814	80.409830142538
17.6797128697672	279.10458618473	84.2206388702218
15.4577042807546	279.063610627765	87.9671202981504
11.408734776439	282.528997897842	89.3031876770024
11.1637737485137	284.683129158283	87.9522085105411
17.1998785238171	281.712817247993	94.0551326449714
6.06000879282302	281.170551592241	83.4740528673375
17.6438091115684	278.713894890021	85.3125118535555
26.4967699959004	279.218522372244	84.1526550567553
32.3710829958447	280.315560665001	83.6704565181413
50.1008032103461	282.197846822203	82.5839873933373
56.3446517523646	284.33409502048	80.6251529519649
57.3818332647409	285.449958515053	81.1306279655153
20.5134395035789	284.531427045493	82.7427081424467
10.4312991887306	281.103659162285	78.0489834090819
19.5796442842399	280.859911245173	81.1805002748885
24.5812312452383	281.284765026239	83.7341498337276
28.5504294180796	282.578911885827	82.4735334766576
37.7024756170423	283.533480946686	79.8921923738781
46.7472744330111	284.388135087843	77.6287947039123
40.6918295577457	285.115399371279	77.2156606247113
36.7463538214434	284.983862996579	83.8842990197775
27.0027323634735	282.886250862328	91.3235236758718
12.0118640986326	280.345836348303	96.8383302148555
14.3326881253586	281.18070867993	92.2407325299902
25.9447759777328	282.672748464382	92.3065354047975
21.0412307176237	281.273184801001	95.5540393401217
19.237987663812	282.833953574444	90.4823355018808
30.0198876884949	283.672653480237	91.6486057083392
32.7574230931759	283.400562318678	93.5682096326459
26.8661751364483	282.839911183409	95.9200574633906
23.4893018595619	283.670648743808	92.9247550393833
24.0299150984975	281.832743909345	93.5549635544419
17.6661755188034	279.641004447611	95.3884532182387
23.6018184564944	283.159195343583	88.8375953961567
36.2770380413317	283.831653909295	89.5999702177024
46.1649986147379	285.175309249497	88.4988759607909
34.5642480581724	285.776612285055	87.6057940523897
30.882248313753	286.372600960095	87.0166846293707
31.9678640228618	286.844136881266	84.3684181873734
26.1110505873664	287.675974767357	81.7774227407341
18.8287128581768	286.521317943914	86.9832044788203
15.390371593354	284.647989284739	95.1364251841902
19.4831764670368	285.631972701591	94.4128166308883
17.8956731445596	285.576533975715	91.8723115824323
16.7027650949863	284.540797127709	93.6777790297838
9.13534942201477	284.871669455623	89.2334702152992
5.49215753073515	284.086896062299	84.2462113597809
10.3185656262621	282.995905690002	87.491780812159
11.1318288998383	285.446690230594	87.0881344235983
21.2002175324448	286.86173325746	87.3103527321089
11.5072256472997	285.482714096186	92.2177106574843
11.3872322863136	284.89472708499	94.0411639871503
14.2271499733426	285.072465417464	91.4157181405992
3.72068612288189	280.298920742211	90.614497842628
8.27745639218996	282.411475598846	85.259426327407
12.8999844614986	283.545128015897	86.8739629243454
14.2892799560158	282.130584858445	95.2555482772304
9.10106226214351	284.117753100288	92.9918530558198
17.2011132215427	286.866581989342	92.2471486752587
12.8562135013577	285.312776538806	95.711549961774
2.46753362098016	284.931723866889	85.572187662315
5.20095252796821	286.49210189543	85.2497223941869
10.5713480341748	285.932645037243	85.7522759773303
11.6696035278418	283.773145671224	86.9261094797005
17.2333507610915	284.268974275608	91.1180341592589
15.4373874443237	284.683943836099	92.9177359494089
9.92606955493413	284.244283572664	95.5015816737058
10.9596705533815	284.72260806025	97.1131489730108
11.4147595005116	285.356429144916	96.8019888474648
9.24241550390689	287.979745101895	92.602276193236
12.6832918959123	288.880445732075	91.8333885040545
14.389644927888	289.393515407501	90.9960260378182
16.4027767353821	288.96933438122	92.5985565740813
15.2652102276163	288.524225485627	94.0378265999772
10.234583922171	288.490577501666	94.2042281787874
13.5049428294991	287.425787131089	96.0836783378624
11.811303218225	286.900469651729	96.5961968936363
5.60606132950801	287.374682553588	90.0395564617102
10.8233555214791	288.844422634687	88.4922719965471
11.7537319072976	289.56412319732	88.5150853463335
17.6599229797899	291.438224933168	88.1036786326424
14.802966267456	293.184713227004	87.5896262582431
15.6410895007307	294.022634436757	89.7939931048192
17.2248608457164	293.816751387738	90.124241466431
13.5315365413698	293.229556907683	89.5746923748274
14.5764181240227	290.900432388321	93.2369301449438
11.7668117208311	290.613509946692	91.0358669162959
16.9372077597682	292.368104208424	89.5302797024438
20.4428691852624	291.892196694527	91.2717176205492
16.6151851405342	292.618165759828	93.336934053148
19.8077519524181	291.40055713282	94.5613601852644
13.4957960776377	291.926941934653	94.1363578272444
9.06850485935697	291.175742593143	88.4627183607554
16.7230186566372	293.603831339842	86.7152842011267
22.7569983430819	293.738956500698	91.1706763597707
11.9422526976424	293.799490196178	88.1926170874231
16.5731157690425	294.448450748458	88.3416790013902
18.8917568044697	294.978781254802	90.1944917502886
19.1245204380551	294.984377667147	89.5995011351503
12.0610399983733	293.651010793323	90.9612539780369
15.2544017659065	293.599146179391	90.4410651691022
13.259633054621	291.768298213242	93.9871983328937
16.2603531483164	293.744357889023	91.1239732047683
18.5631352018082	296.273605422047	89.1086896008947
20.8440463825154	297.931026285686	89.4553146090401
22.9427757844233	299.463264496651	89.1637382467286
29.7746106192732	301.738286630003	86.2807192342368
20.3786427188104	301.798931392548	85.7331715028059
12.4430446994339	299.358077119384	85.8752423479027
16.1625859578518	299.53457928805	87.1322877743882
18.3104437925194	298.752045382241	87.0956084958441
16.0907521607478	298.407133147778	85.4648186423175
16.0011204529559	296.906608934367	87.9713305982904
15.5396953017395	296.009093501086	90.0539714210797
17.5696573243746	297.869317974389	86.8543129735402
15.3767474220086	297.142095329875	89.8209395303603
11.6786269029971	297.201164959737	88.6990760996503
13.6533335830303	296.744530868582	87.7568905719802
11.4750949914539	295.645518253965	91.2872981351699
9.77829664994346	295.915603988664	89.0004120302
12.1425921209908	293.599671527673	91.8105023596871
15.0692109928205	294.869359207416	89.6302533995169
7.79186546927684	295.990746602143	83.6897544505766
8.46010808293968	294.15762100002	86.5586153060234
7.1990252342918	290.455476605312	93.9572728200957
11.46033030863	293.636620727531	88.0087010392804
17.6206399196332	294.776862141938	87.9872208039383
14.4817454574702	294.030467574277	89.9985849048095
17.690445703678	295.29761097747	89.3939350714299
16.9177708912185	296.085560147505	89.2355742607823
13.4732883636285	297.466949404003	88.2569941604525
14.7331828454822	298.222829341292	88.8002201758168
19.7217258256447	299.42918693409	88.0307134787087
21.8896003239865	300.185173790529	87.8027087453437
22.7775733814926	300.032537798138	87.3583054865522
15.3863442301701	298.992567874881	88.7720315658486
12.2049465480214	294.026712710764	92.3426152118898
8.39538771119703	294.041620668624	92.3571433873873
5.87178916041673	296.914531277737	86.1476792089078
10.1704886228163	297.48128172629	87.7709354880103
12.299902881085	296.419503188072	90.6530278877804
14.2709185431597	296.530366284869	90.4723151070849
10.759503118279	294.791594130003	90.7894632845146
12.7021959019936	295.45486321793	84.4581887770955
14.1816925505681	295.904803917797	85.9372580930007
16.752641179228	296.698290290992	88.8782018852444
16.9786401944153	296.395757586616	91.1279469830244
15.6524947330663	294.058167816732	92.7918291616119
16.1975003448006	295.479101420834	91.7899193455781
19.9036947073401	297.091051091561	90.1356609920161
15.3490879883859	297.947353154245	91.8812903271298
15.8936071227859	297.763837413848	91.8809686892367
14.6392172319894	295.073238154114	93.1488385130635
7.32987722084875	293.917417658153	90.6063475406918
7.26854273653454	293.573481081762	86.2533420104989
10.9788843024365	293.208714593225	90.1950523071912
12.9571933574711	293.46403130659	88.8309860298512
13.9138471769827	294.000093792477	90.1128703568384
14.1622647310101	295.357493469495	89.149498023119
12.5792940938934	295.184251549738	91.9391694886916
12.9912556541151	294.639013177575	92.1577929298913
9.89647428067404	295.319535099246	91.2717309978897
12.6366017853027	294.690465945999	92.3787146006664
15.9305184650035	294.234224738884	92.6319262413528
13.9944408647684	294.93106541308	92.1222052362607
17.3873491094692	295.265414953009	91.7353622469385
19.1637324699116	295.694724991742	90.3508903625528
22.9477850065129	296.202944010761	89.8801683334647
20.687158795629	294.377326331597	91.49669145597
19.0689667968471	295.497782038725	88.9094014028396
24.1239894795123	296.036294840708	89.626309462166
16.8204974283788	295.523358075749	90.5170723491999
18.7236630278912	295.420225143934	90.7718668298035
18.6204512810728	294.654769889481	91.1868985813388
11.2477705179085	294.36889119663	87.7797182174429
14.8315125643421	293.316036801168	89.6889723369905
